entity_id,entity_name,region,fragility_bucket,as_of_date,organized_violence_events,protest_events,interstate_tension_events,humanitarian_displacement_flow,news_volume_7d,news_tone_7d,macro_stress_index,shipping_disruption_index,climate_stress_index,neighbor_spillover_index,structural_fragility_index,missing_macro_flag,lag_1d_organized_violence_events,lag_7d_organized_violence_events,lag_7d_protest_events,lag_7d_displacement_flow,rolling_14d_violence_mean,rolling_30d_violence_volatility,delta_7d_vs_30d_violence,zscore_30d_news_volume
col,Colombia,latin_america,medium,2023-04-16,0,0,0,4.321122269307037,8.0,-0.06766155323914709,0.43211222693070367,0.21052430342485706,0.2839021967629935,0.1,0.5,0,0.0,0.0,2.0,3.548661891785525,0.0,0.0,0.0,4.266666666666667
col,Colombia,latin_america,medium,2023-04-17,0,0,0,4.430239976175631,6.0,0.002085354017317318,0.4430239976175631,0.21701797516722976,0.2808701671648621,0.1,0.5,0,0.0,0.0,2.0,3.657547440571533,0.0,0.0,0.0,2.066666666666667
col,Colombia,latin_america,medium,2023-04-18,0,0,0,4.538030123386419,3.0,0.07395721054591534,0.4538030123386419,0.22347948189165212,0.27789655012895687,0.1,0.5,0,0.0,0.0,3.0,3.7674896698795406,0.0,0.0,0.0,-1.0666666666666664
col,Colombia,latin_america,medium,2023-04-19,0,0,0,4.644160110858351,2.0,0.04797976907004327,0.4644160110858351,0.22989661095368583,0.2749848811159159,0.1,0.5,0,0.0,0.0,1.0,3.878149339108019,0.0,0.0,0.0,-2.0999999999999996
col,Colombia,latin_america,medium,2023-04-20,0,0,0,4.7483024611424405,2.0,-0.047104562070897874,0.474830246114244,0.23625723358539943,0.27213862193372007,0.1,0.5,0,0.0,0.0,0.0,3.989184993904169,0.0,0.0,0.0,-2.0999999999999996
col,Colombia,latin_america,medium,2023-04-21,0,0,0,4.8501358298946835,2.0,-0.04276876919162981,0.48501358298946834,0.24254932781948396,0.2693611566218012,0.1,0.5,0,0.0,0.0,0.0,4.100254019764345,0.0,0.0,0.0,-2.0999999999999996
col,Colombia,latin_america,medium,2023-04-22,1,0,0,24.949345997424537,3.0,-0.17520856146704816,0.4949345997424538,0.24876100121150954,0.26665578742761264,0.1,0.5,0,0.0,0.0,0.0,4.211013699214282,0.0,0.0,0.0,-1.0999999999999996
col,Colombia,latin_america,medium,2023-04-23,1,0,0,35.04562683825936,4.0,-0.2853865958752329,0.5045626838259359,0.25488051331737566,0.26402573088044584,0.1,0.5,0,1.0,0.0,0.0,4.321122269307037,0.07142857142857142,0.1825741858350555,-0.07142857142857142,-0.13333333333333375
col,Colombia,latin_america,medium,2023-04-24,2,0,0,45.138681265733126,6.0,-0.6102655713551841,0.5138681265733126,0.2608962978834711,0.2614741139671611,0.35,0.5,0,1.0,0.0,0.0,4.430239976175631,0.14285714285714285,0.25370813170246254,-0.14285714285714285,1.7999999999999998
col,Colombia,latin_america,medium,2023-04-25,2,0,0,55.22822214868477,8.0,-0.8892773027278459,0.5228222148684774,0.2667969847076037,0.2590039704143786,0.35,0.5,0,2.0,0.0,0.0,4.538030123386419,0.2857142857142857,0.43417248545530474,-0.2857142857142857,3.666666666666667
col,Colombia,latin_america,medium,2023-04-26,1,0,0,65.31397319743758,9.0,-1.0351630310977278,0.5313973197437578,0.2725714211293805,0.2566182370815514,0.35,0.5,0,2.0,0.0,0.0,4.644160110858351,0.42857142857142855,0.5508613944197479,-0.42857142857142855,4.466666666666667
col,Colombia,latin_america,medium,2023-04-27,0,0,0,35.395669816325764,9.0,-1.0649386793339224,0.5395669816325768,0.2782086931094205,0.2543197504692072,0.35,0.5,0,1.0,0.0,0.0,4.7483024611424405,0.5,0.5683207771559354,-0.5,4.233333333333333
col,Colombia,latin_america,medium,2023-04-28,0,0,0,5.473059920137784,9.0,-1.0520086970801472,0.5473059920137784,0.2836981458575592,0.2521112433465112,0.35,0.5,0,0.0,0.0,0.0,4.8501358298946835,0.5,0.5683207771559354,-0.5,4.0
col,Colombia,latin_america,medium,2023-04-29,0,0,0,5.545904711956966,8.0,-0.8896703811391982,0.5545904711956966,0.28902940397105675,0.24999534150216016,0.35,0.5,0,0.0,1.0,0.0,24.949345997424537,0.5,0.5683207771559354,0.5,2.7666666666666666
col,Colombia,latin_america,medium,2023-04-30,0,0,0,5.61397941999953,7.0,-0.7541984851766588,0.561397941999953,0.29419239104474537,0.2479745606224696,0.35,0.5,0,0.0,1.0,0.0,35.04562683825936,0.5,0.5683207771559354,0.5,1.5666666666666664
col,Colombia,latin_america,medium,2023-05-01,0,0,0,5.677073991176225,5.0,-0.42482395675029744,0.5677073991176225,0.29917734871605434,0.24605130330036673,0.35,0.5,0,0.0,2.0,0.0,45.138681265733126,0.5,0.5683207771559354,1.5,-0.5999999999999996
col,Colombia,latin_america,medium,2023-05-02,0,0,0,5.734993739237613,3.0,-0.05645621133359975,0.5734993739237613,0.3039748551089141,0.24422785617884457,0.35,0.5,0,0.0,2.0,0.0,55.22822214868477,0.5,0.5683207771559354,1.5,-2.7
col,Colombia,latin_america,medium,2023-05-03,0,0,0,5.7875599455030144,2.0,0.02959861423854153,0.5787559945503015,0.3085758426416807,0.24250638723227447,0.1,0.5,0,0.0,1.0,0.0,65.31397319743758,0.5,0.5683207771559354,0.5,-3.7333333333333334
col,Colombia,latin_america,medium,2023-05-04,0,0,0,5.834610410319526,2.0,0.0027905273204275926,0.5834610410319526,0.31297161516542193,0.24088894318880827,0.1,0.5,0,0.0,0.0,0.0,35.395669816325764,0.5,0.5683207771559354,-0.5,-3.7333333333333334
col,Colombia,latin_america,medium,2023-05-05,0,0,0,5.875999953549478,2.0,-0.08430593116809575,0.5875999953549478,0.31715386440017257,0.2393774470969357,0.1,0.5,0,0.0,0.0,0.0,5.473059920137784,0.5,0.5683207771559354,-0.5,-3.7333333333333334
col,Colombia,latin_america,medium,2023-05-06,0,0,0,5.911600862542048,2.0,0.01939785430076009,0.5911600862542048,0.32111468563809353,0.2379736960390898,0.1,0.5,0,0.0,0.0,0.0,5.545904711956966,0.5,0.5683207771559354,-0.5,-3.7333333333333334
col,Colombia,latin_america,medium,2023-05-07,0,0,0,5.941303286206737,2.0,-0.09733392058836038,0.5941303286206737,0.3248465926838552,0.23667935899501835,0.1,0.5,0,0.0,0.0,0.0,5.61397941999953,0.42857142857142855,0.5683207771559354,-0.42857142857142855,-3.7333333333333334
col,Colombia,latin_america,medium,2023-05-08,0,0,0,5.965015573972748,2.0,-0.0704517043078061,0.5965015573972747,0.32834253200400626,0.2354959748574626,0.1,0.5,0,0.0,0.0,0.0,5.677073991176225,0.35714285714285715,0.5683207771559354,-0.35714285714285715,-3.7333333333333334
col,Colombia,latin_america,medium,2023-05-09,0,0,0,5.982664558588366,2.0,0.04273196262343826,0.5982664558588366,0.3315958960585851,0.23442495060250174,0.1,0.5,0,0.0,0.0,0.0,5.734993739237613,0.21428571428571427,0.5683207771559354,-0.21428571428571427,-3.7
col,Colombia,latin_america,medium,2023-05-10,0,0,0,5.9941957818877505,2.0,0.035311753006833216,0.599419578188775,0.3346005357897756,0.23346755961673868,0.1,0.5,0,0.0,0.0,0.0,5.7875599455030144,0.07142857142857142,0.5683207771559354,-0.07142857142857142,-3.5999999999999996
col,Colombia,latin_america,medium,2023-05-11,0,0,0,5.999573662828443,2.0,-0.007496949917444239,0.5999573662828442,0.33735077224400445,0.23262494018331642,0.1,0.5,0,0.0,0.0,0.0,5.834610410319526,0.0,0.5683207771559354,0.0,-3.4333333333333336
col,Colombia,latin_america,medium,2023-05-12,0,0,0,5.998781607281176,2.0,-0.08550055530761079,0.5998781607281176,0.3398414073055116,0.23189809412856416,0.1,0.5,0,0.0,0.0,0.0,5.875999953549478,0.0,0.5683207771559354,0.0,-3.166666666666667
col,Colombia,latin_america,medium,2023-05-13,0,0,0,5.991822059233143,2.0,-0.018567425844542514,0.5991822059233143,0.3420677335211089,0.23128788563088343,0.1,0.5,0,0.0,0.0,0.0,5.911600862542048,0.0,0.5683207771559354,0.0,-2.8666666666666663
col,Colombia,latin_america,medium,2023-05-14,0,0,0,5.978716493246764,2.0,-0.0339369159108012,0.5978716493246764,0.3440255429975549,0.230795040193289,0.1,0.5,0,0.0,0.0,0.0,5.941303286206737,0.0,0.5683207771559354,0.0,-2.5666666666666664
col,Colombia,latin_america,medium,2023-05-15,0,0,0,5.959505348197226,2.0,0.03184203730651051,0.5959505348197226,0.3457111353547318,0.23042014378082765,0.1,0.5,0,0.0,0.0,0.0,5.965015573972748,0.0,0.5683207771559354,0.0,-2.2666666666666666
col,Colombia,latin_america,medium,2023-05-16,0,0,0,5.934247902493233,2.0,0.11288652662137658,0.5934247902493233,0.3471213247195911,0.2301636421238989,0.1,0.5,0,0.0,0.0,0.0,5.982664558588366,0.0,0.5683207771559354,0.0,-2.0
col,Colombia,latin_america,medium,2023-05-17,0,0,0,5.903022091166003,2.0,0.010846524397732794,0.5903022091166003,0.34825344574764927,0.2300258401883073,0.1,0.5,0,0.0,0.0,0.0,5.9941957818877505,0.0,0.5683207771559354,0.0,-1.7999999999999998
col,Colombia,latin_america,medium,2023-05-18,0,0,0,5.865924265390918,2.0,-0.038965556401605844,0.5865924265390918,0.3491053586606523,0.2300069018126754,0.1,0.5,0,0.0,0.0,0.0,5.999573662828443,0.0,0.5683207771559354,0.0,-1.6666666666666665
col,Colombia,latin_america,medium,2023-05-19,0,0,0,5.823068895183827,2.0,-0.05852757651516101,0.5823068895183827,0.34967545329088806,0.23010684951364901,0.1,0.5,0,0.0,0.0,0.0,5.998781607281176,0.0,0.5683207771559354,0.0,-1.6333333333333333
col,Colombia,latin_america,medium,2023-05-20,0,0,0,5.7745882161893896,2.0,-0.0028047140384136315,0.5774588216189389,0.34996265212450234,0.23032556445912622,0.1,0.5,0,0.0,0.0,0.0,5.991822059233143,0.0,0.5683207771559354,0.0,-1.6333333333333333
col,Colombia,latin_america,medium,2023-05-21,0,0,0,5.720631821651327,2.0,-0.008839659675679392,0.5720631821651327,0.3499664123380659,0.23066278660954198,0.1,0.5,0,0.0,0.0,0.0,5.978716493246764,0.0,0.5683207771559354,0.0,-1.6333333333333333
col,Colombia,latin_america,medium,2023-05-22,0,0,0,5.6613662008236325,2.0,-0.05757595797637358,0.5661366200823632,0.34968672682454427,0.23111811502704016,0.1,0.5,1,0.0,0.0,0.0,5.959505348197226,0.0,0.5683207771559354,0.0,-1.6333333333333333
col,Colombia,latin_america,medium,2023-05-23,0,0,0,5.596974225246981,2.0,0.00581776178460921,0.5596974225246981,0.34912412420673034,0.231691008352166,0.1,0.5,0,0.0,0.0,0.0,5.934247902493233,0.0,0.5508613944197479,0.0,-1.6
col,Colombia,latin_america,medium,2023-05-24,0,0,0,5.5276545844755685,2.0,-0.05754567606554309,0.5527654584475569,0.3482796678381149,0.23238078544751128,0.1,0.5,0,0.0,0.0,0.0,5.903022091166003,0.0,0.5306686305052324,0.0,-1.5333333333333332
col,Colombia,latin_america,medium,2023-05-25,0,0,0,5.453621172995444,2.0,0.05560536358646504,0.5453621172995444,0.3471549537930834,0.23318662620754782,0.1,0.5,0,0.0,0.0,0.0,5.865924265390918,0.0,0.4025778999364489,0.0,-1.4
col,Colombia,latin_america,medium,2023-05-26,0,0,0,5.375102430226124,2.0,0.053132530289407766,0.5375102430226124,0.345752107850237,0.23410757253368616,0.1,0.5,0,0.0,0.0,0.0,5.823068895183827,0.0,0.1825741858350555,0.0,-1.2000000000000002
col,Colombia,latin_america,medium,2023-05-27,0,0,0,5.292340635641982,2.0,0.05423756326482104,0.5292340635641982,0.34407378147454093,0.23514252947339997,0.1,0.5,0,0.0,0.0,0.0,5.7745882161893896,0.0,0.0,0.0,-0.9666666666666668
col,Colombia,latin_america,medium,2023-05-28,0,0,0,5.205591161188399,2.0,-0.02370252353042641,0.5205591161188399,0.3421231468058924,0.23629026652206198,0.1,0.5,0,0.0,0.0,0.0,5.720631821651327,0.0,0.0,0.0,-0.7333333333333334
col,Colombia,latin_america,medium,2023-05-29,0,0,0,5.11512168329946,2.0,0.02572602816590444,0.511512168329946,0.33990389066358195,0.23754941908594354,0.1,0.5,0,0.0,0.0,0.0,5.6613662008236325,0.0,0.0,0.0,-0.5
col,Colombia,latin_america,medium,2023-05-30,0,0,1,5.021211356948566,2.0,-0.006603475260967842,0.5021211356948566,0.33742020757797847,0.23891849010463867,0.1,0.5,0,0.0,0.0,0.0,5.596974225246981,0.0,0.0,0.0,-0.2999999999999998
col,Colombia,latin_america,medium,2023-05-31,0,0,1,4.9241499542806135,2.0,-0.019440603070124084,0.49241499542806133,0.334676791862609,0.24039585183098322,0.1,0.5,0,0.0,0.0,0.0,5.5276545844755685,0.0,0.0,0.0,-0.1333333333333333
col,Colombia,latin_america,medium,2023-06-01,0,0,0,4.824236970483514,2.0,-0.016957282857103306,0.48242369704835136,0.331678828741618,0.24197974776635323,0.1,0.5,0,0.0,0.0,0.0,5.453621172995444,0.0,0.0,0.0,-0.033333333333333215
col,Colombia,latin_america,medium,2023-06-02,0,0,0,4.7217806996580585,2.0,-0.06498576365170754,0.47217806996580586,0.32843198454937594,0.24366829474904134,0.1,0.5,0,0.0,0.0,0.0,5.375102430226124,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-03,0,0,0,4.617097283537628,2.0,-0.07219318479475606,0.46170972835376284,0.3249423960207584,0.2454594851932284,0.1,0.5,0,0.0,0.0,0.0,5.292340635641982,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-04,0,0,0,4.510509735993036,2.0,0.03971573954380229,0.4510509735993036,0.3212166586923415,0.24735118947588824,0.1,0.5,0,0.0,0.0,0.0,5.205591161188399,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-05,0,0,0,4.4023469463325275,2.0,-0.009561770195976003,0.44023469463325277,0.3172618144364317,0.24934115846878752,0.1,0.5,0,0.0,0.0,0.0,5.11512168329946,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-06,0,0,0,4.292942664472382,2.0,0.010821242556381158,0.42929426644723817,0.3130853381514957,0.2514270262125708,0.1,0.5,0,0.0,0.0,0.0,5.021211356948566,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-07,0,0,0,4.182634471109498,2.0,0.050085519422706,0.41826344711094987,0.30869512363414287,0.253606312729751,0.1,0.5,0,0.0,0.0,0.0,4.9241499542806135,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-08,0,0,0,4.071762736073605,2.0,-0.08665662475080371,0.40717627360736053,0.3040994686593652,0.25587642697326063,0.1,0.5,0,0.0,0.0,0.0,4.824236970483514,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-09,0,0,0,3.9606695680732718,2.0,-0.0392065036907947,0.3960669568073272,0.299307059297233,0.2582346699070587,0.1,0.5,0,0.0,0.0,0.0,4.7217806996580585,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-10,0,0,0,3.8496977590763812,2.0,0.008766742173253534,0.38496977590763815,0.2943269534956891,0.2606782377151302,0.1,0.5,0,0.0,0.0,0.0,4.617097283537628,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-11,0,0,0,3.739189726582321,2.0,0.01960473933327865,0.3739189726582321,0.2891685639604712,0.26320422513506325,0.1,0.5,0,0.0,0.0,0.0,4.510509735993036,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-12,0,0,0,3.6294864570496395,2.0,-0.01885372252005484,0.36294864570496393,0.2838416403645201,0.26580962891223964,0.1,0.5,0,0.0,0.0,0.0,4.4023469463325275,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-13,0,0,0,3.520926453739368,2.0,0.051458961634892435,0.3520926453739368,0.2783562509204993,0.2684913513705332,0.1,0.5,0,0.0,0.0,0.0,4.292942664472382,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-14,0,0,0,3.413844692220554,2.0,0.010519746941481846,0.3413844692220554,0.27272276335125445,0.27124620409526945,0.1,0.5,0,0.0,0.0,0.0,4.182634471109498,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-15,0,0,0,3.3085715867609307,2.0,-0.06066910694139299,0.33085715867609305,0.26695182529418116,0.27407091172406817,0.1,0.5,0,0.0,0.0,0.0,4.071762736073605,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-16,0,0,0,3.205431970792075,2.0,-0.04653818879953226,0.32054319707920753,0.2610543441765364,0.27696211584106256,0.1,0.5,0,0.0,0.0,0.0,3.9606695680732718,0.0,0.0,0.0,-0.0
col,Colombia,latin_america,medium,2023-06-17,0,1,0,3.1047440945949085,3.0,0.040273553024731124,0.31047440945949084,0.2550414665997309,0.2799163789698629,0.1,0.5,0,0.0,0.0,0.0,3.8496977590763812,0.0,0.0,0.0,1.0
col,Colombia,latin_america,medium,2023-06-18,0,2,0,3.006818643298361,5.0,0.02319157282280299,0.30068186432983607,0.24892455727156906,0.28293018866052005,0.1,0.5,0,0.0,0.0,0.0,3.739189726582321,0.0,0.0,0.0,2.966666666666667
col,Colombia,latin_america,medium,2023-06-19,0,2,0,2.911957778221261,7.0,-0.09495306195033006,0.2911957778221261,0.24271517752625188,0.2859999616656275,0.1,0.5,0,0.0,0.0,0.0,3.6294864570496395,0.0,0.0,0.0,4.866666666666667
col,Colombia,latin_america,medium,2023-06-20,0,3,0,2.8204542045155105,10.0,0.06738561519312045,0.28204542045155107,0.23642506347274703,0.2891220482005974,0.1,0.5,0,0.0,0.0,0.0,3.520926453739368,0.0,0.0,0.0,7.7
col,Colombia,latin_america,medium,2023-06-21,0,1,0,2.73259026798746,11.0,0.029901351554694373,0.273259026798746,0.23006610381282142,0.2922927362830461,0.1,0.5,0,0.0,0.0,0.0,3.413844692220554,0.0,0.0,0.0,8.433333333333334
col,Colombia,latin_america,medium,2023-06-22,0,0,0,2.648637083884342,11.0,0.06716714938482492,0.2648637083884342,0.22365031737066518,0.29550825614612874,0.1,0.5,0,0.0,0.0,0.0,3.3085715867609307,0.0,0.0,0.0,8.133333333333333
col,Colombia,latin_america,medium,2023-06-23,0,0,0,2.568853700334021,11.0,-0.0191850440537542,0.25688537003340206,0.21718983037657605,0.2987647847205765,0.1,0.5,0,0.0,0.0,0.0,3.205431970792075,0.0,0.0,0.0,7.833333333333334
col,Colombia,latin_america,medium,2023-06-24,0,0,0,2.493486299019342,10.0,-0.014785311066616295,0.2493486299019342,0.21069685354763915,0.3020584501801074,0.1,0.5,0,0.0,0.0,1.0,3.1047440945949085,0.0,0.0,0.0,6.533333333333333
col,Colombia,latin_america,medium,2023-06-25,0,0,0,2.422767435553552,8.0,-0.056322854237565945,0.24227674355535517,0.2041836590087226,0.30538533654480665,0.1,0.5,0,0.0,0.0,2.0,3.006818643298361,0.0,0.0,0.0,4.266666666666667
col,Colombia,latin_america,medium,2023-06-26,0,0,0,2.356915321900624,6.0,0.1268464785065944,0.2356915321900624,0.1976625570974077,0.30874148833700243,0.1,0.5,0,0.0,0.0,2.0,2.911957778221261,0.0,0.0,0.0,2.066666666666667
col,Colombia,latin_america,medium,2023-06-27,0,0,0,2.296133153054767,3.0,-0.008772711270357439,0.22961331530547668,0.19114587309669517,0.31212291528410296,0.1,0.5,0,0.0,0.0,3.0,2.8204542045155105,0.0,0.0,0.0,-1.0666666666666664
col,Colombia,latin_america,medium,2023-06-28,0,0,0,2.24060848005666,2.0,0.07937665960409729,0.224060848005666,0.184645923939463,0.31552559706280225,0.1,0.5,0,0.0,0.0,1.0,2.73259026798746,0.0,0.0,0.0,-2.0999999999999996
col,Colombia,latin_america,medium,2023-06-29,0,0,0,2.1905126312810874,2.0,-0.032364622569363975,0.21905126312810874,0.17817499492870797,0.31894548807901496,0.1,0.5,0,0.0,0.0,0.0,2.648637083884342,0.0,0.0,0.0,-2.0999999999999996
col,Colombia,latin_america,medium,2023-06-30,0,0,0,2.146000183781649,2.0,0.008192059616655038,0.2146000183781649,0.1717453165175682,0.3223785222778563,0.1,0.5,0,0.0,0.0,0.0,2.568853700334021,0.0,0.0,0.0,-2.0999999999999996
col,Colombia,latin_america,medium,2023-07-01,1,0,0,22.107208486323785,3.0,-0.233567624328504,0.21072084863237842,0.1653690411930152,0.3258206179779487,0.1,0.5,0,0.0,0.0,0.0,2.493486299019342,0.0,0.0,0.0,-1.0999999999999996
col,Colombia,latin_america,medium,2023-07-02,1,0,0,32.07425723557785,4.0,-0.31914335743833844,0.20742572355778507,0.15905822050690896,0.32926768272430773,0.1,0.5,0,1.0,0.0,0.0,2.422767435553552,0.07142857142857142,0.1825741858350555,-0.07142857142857142,-0.13333333333333375
col,Colombia,latin_america,medium,2023-07-03,2,0,0,42.04724810677997,6.0,-0.5508122545799986,0.20472481067799644,0.15282478229782284,0.3327156181540371,0.35,0.5,0,1.0,0.0,0.0,2.356915321900624,0.14285714285714285,0.25370813170246254,-0.14285714285714285,1.7999999999999998
col,Colombia,latin_america,medium,2023-07-04,2,0,0,52.026264440000254,8.0,-0.9625871907787248,0.20262644400002514,0.14668050814669853,0.3361603248690477,0.35,0.5,0,2.0,0.0,0.0,2.296133153054767,0.2857142857142857,0.43417248545530474,-0.2857142857142857,3.666666666666667
col,Colombia,latin_america,medium,2023-07-05,1,0,0,62.011370982986556,9.0,-0.9963886227532694,0.20113709829865536,0.1406370111089328,0.33959770731000766,0.35,0.5,0,2.0,0.0,0.0,2.24060848005666,0.42857142857142855,0.5508613944197479,-0.42857142857142855,4.466666666666667
col,Colombia,latin_america,medium,2023-07-06,0,0,0,32.0026136913771,9.0,-1.0331381092075769,0.20026136913771006,0.13470571376499063,0.34302367862572813,0.35,0.5,0,1.0,0.0,0.0,2.1905126312810874,0.5,0.5683207771559354,-0.5,4.233333333333333
col,Colombia,latin_america,medium,2023-07-07,0,0,0,2.0000195868985933,9.0,-1.1021975462492128,0.20000195868985932,0.1288978266310274,0.34643416553219586,0.35,0.5,0,0.0,0.0,0.0,2.146000183781649,0.5,0.5683207771559354,-0.5,4.0
col,Colombia,latin_america,medium,2023-07-08,0,0,0,2.003596673987264,8.0,-0.9250798635712836,0.2003596673987264,0.1232243269703234,0.3498251131554748,0.35,0.5,1,0.0,1.0,0.0,22.107208486323785,0.5,0.5683207771559354,0.5,2.7666666666666666
col,Colombia,latin_america,medium,2023-07-09,0,0,0,2.013333915090179,7.0,-0.7729532838352706,0.20133339150901788,0.11769593804558431,0.3531924898527195,0.35,0.5,0,0.0,1.0,0.0,32.07425723557785,0.5,0.5683207771559354,0.5,1.5666666666666664
col,Colombia,latin_america,medium,2023-07-10,0,0,0,2.0292012647229978,5.0,-0.45247596689712505,0.2029201264722998,0.11232310885131437,0.3565322920055677,0.35,0.5,0,0.0,2.0,0.0,42.04724810677997,0.5,0.5683207771559354,1.5,-0.5999999999999996
col,Colombia,latin_america,medium,2023-07-11,0,0,0,2.0511497621791035,3.0,-0.1768071982971546,0.20511497621791033,0.10711599436457611,0.35984054878021404,0.35,0.5,0,0.0,2.0,0.0,52.026264440000254,0.5,0.5683207771559354,1.5,-2.7
col,Colombia,latin_america,medium,2023-07-12,0,0,0,2.079111682604029,2.0,-0.04136439504022683,0.2079111682604029,0.10208443635146079,0.36311332684850417,0.1,0.5,0,0.0,1.0,0.0,62.011370982986556,0.5,0.5683207771559354,0.5,-3.7333333333333334
col,Colombia,latin_america,medium,2023-07-13,0,0,0,2.1130007459690305,2.0,-0.015229385125740869,0.21130007459690306,0.09723794476554487,0.3663467350644371,0.1,0.5,0,0.0,0.0,0.0,32.0026136913771,0.5,0.5683207771559354,-0.5,-3.7333333333333334
col,Colombia,latin_america,medium,2023-07-14,0,0,0,2.1527123832989887,2.0,-0.05134448693045245,0.2152712383298989,0.09258567977349458,0.36953692909051533,0.1,0.5,0,0.0,0.0,0.0,2.0000195868985933,0.5,0.5683207771559354,-0.5,-3.7333333333333334
col,Colombia,latin_america,medium,2023-07-15,0,0,0,2.1981240593331557,2.0,-0.06447632863215384,0.21981240593331558,0.08813643444178905,0.37268011596844225,0.1,0.5,0,0.0,0.0,0.0,2.003596673987264,0.5,0.5683207771559354,-0.5,-3.7333333333333334
col,Colombia,latin_america,medium,2023-07-16,0,0,0,2.249095650623143,2.0,-0.0024088241253679313,0.2249095650623143,0.08389861811728341,0.3757725586287327,0.1,0.5,0,0.0,0.0,0.0,2.013333915090179,0.42857142857142855,0.5683207771559354,-0.42857142857142855,-3.7333333333333334
col,Colombia,latin_america,medium,2023-07-17,0,0,0,2.3054698779014773,2.0,0.04414371127772842,0.2305469877901477,0.07988024053302839,0.37881058033387516,0.1,0.5,0,0.0,0.0,0.0,2.0292012647229978,0.35714285714285715,0.5683207771559354,-0.35714285714285715,-3.7333333333333334
col,Colombia,latin_america,medium,2023-07-18,0,0,0,2.367072791386596,2.0,-0.07646858525586825,0.2367072791386596,0.07608889666938184,0.38179056904976205,0.1,0.5,0,0.0,0.0,0.0,2.0511497621791035,0.21428571428571427,0.5683207771559354,-0.21428571428571427,-3.7
col,Colombia,latin_america,medium,2023-07-19,0,0,0,2.43371430752682,2.0,0.00017540757319802234,0.243371430752682,0.07253175239903012,0.3847089817401921,0.1,0.5,0,0.0,0.0,0.0,2.079111682604029,0.07142857142857142,0.5683207771559354,-0.07142857142857142,-3.5999999999999996
col,Colombia,latin_america,medium,2023-07-20,0,0,0,2.5051887955271,2.0,-0.03249780974006478,0.25051887955271,0.06921553094304905,0.3875623485793376,0.1,0.5,0,0.0,0.0,0.0,2.1130007459690305,0.0,0.5683207771559354,0.0,-3.4333333333333336
col,Colombia,latin_america,medium,2023-07-21,0,0,0,2.5812757118487486,2.0,-0.04885727185673449,0.25812757118487484,0.06614650016360235,0.39034727707716904,0.1,0.5,0,0.0,0.0,0.0,2.1527123832989887,0.0,0.5683207771559354,0.0,-3.166666666666667
col,Colombia,latin_america,medium,2023-07-22,0,0,0,2.6617402807243087,2.0,0.04267188263573095,0.26617402807243085,0.06333046071729848,0.39306045611293167,0.1,0.5,0,0.0,0.0,0.0,2.1981240593331557,0.0,0.5683207771559354,0.0,-2.8666666666666663
col,Colombia,latin_america,medium,2023-07-23,0,0,0,2.7463342185877777,2.0,-0.02590848445453331,0.27463342185877776,0.06077273509159234,0.3956986598718789,0.1,0.5,0,0.0,0.0,0.0,2.249095650623143,0.0,0.5683207771559354,0.0,-2.5666666666666664
col,Colombia,latin_america,medium,2023-07-24,0,0,0,2.8347965001848308,2.0,0.07491508415324398,0.2834796500184831,0.058478157544957915,0.39825875168058167,0.1,0.5,0,0.0,0.0,0.0,2.3054698779014773,0.0,0.5683207771559354,0.0,-2.2666666666666666
col,Colombia,latin_america,medium,2023-07-25,0,0,0,2.9268541639991303,2.0,-0.03899196820731967,0.292685416399913,0.05645106496984295,0.40073768773625335,0.1,0.5,0,0.0,0.0,0.0,2.367072791386596,0.0,0.5683207771559354,0.0,-2.0
col,Colombia,latin_america,medium,2023-07-26,0,0,0,3.02222315450948,2.0,0.019325099681291622,0.302222315450948,0.054695288695675415,0.403132520725658,0.1,0.5,0,0.0,0.0,0.0,2.43371430752682,0.0,0.5683207771559354,0.0,-1.7999999999999998
col,Colombia,latin_america,medium,2023-07-27,0,0,0,3.1206091986789284,2.0,-0.011364150327860159,0.31206091986789286,0.05321414724741627,0.4054404033292963,0.1,0.5,0,0.0,0.0,0.0,2.5051887955271,0.0,0.5683207771559354,0.0,-1.6666666666666665
col,Colombia,latin_america,medium,2023-07-28,0,0,0,3.2217087139713025,2.0,-0.03770109045631816,0.32217087139713024,0.05201044007334307,0.4076585916067067,0.1,0.5,0,0.0,0.0,0.0,2.5812757118487486,0.0,0.5683207771559354,0.0,-1.6333333333333333
